province,temp_max,temp_min,precipitation,humidity,cloud,weather_type,date
Dong Thap,35,26,7.0,76,35.0,Drizzle,6/6/2020
Dong Thap,34,27,13.0,78,48.0,Drizzle,6/7/2020
Dong Thap,33,26,1.7,79,55.0,Rain,6/8/2020
Dong Thap,34,26,1.4,78,29.0,Rain,6/9/2020
Dong Thap,34,26,11.4,81,48.0,Drizzle,6/10/2020
Dong Thap,33,26,11.7,80,33.0,Drizzle,6/11/2020
Dong Thap,30,26,2.6,85,23.0,Rain,6/12/2020
Dong Thap,33,25,5.7,78,27.0,Drizzle,6/13/2020
Dong Thap,32,27,9.3,80,32.0,Drizzle,6/14/2020
Dong Thap,33,26,10.2,78,23.0,Drizzle,6/15/2020
Dong Thap,31,26,3.9,79,31.0,Rain,6/16/2020
Dong Thap,33,26,11.7,81,,Drizzle,6/17/2020
Dong Thap,32,26,4.2,79,67.0,Rain,6/18/2020
Dong Thap,34,25,0.5,74,31.0,Rain,6/19/2020
Dong Thap,32,26,0.1,74,57.0,Rain,6/20/2020
Dong Thap,34,26,2.7,74,60.0,Rain,6/21/2020
Dong Thap,28,25,2.5,87,84.0,Rain,6/22/2020
Dong Thap,31,24,1.4,78,54.0,Rain,6/23/2020
Dong Thap,32,25,6.2,77,55.0,Drizzle,6/24/2020
Dong Thap,31,25,2.8,75,56.0,Rain,6/25/2020
Dong Thap,32,25,5.4,75,33.0,Drizzle,6/26/2020
Dong Thap,32,25,5.7,79,31.0,Drizzle,6/27/2020
Dong Thap,31,25,21.2,81,33.0,Drizzle,6/28/2020
Dong Thap,33,25,7.6,80,23.0,Drizzle,6/29/2020
Dong Thap,32,25,1.9,82,40.0,Rain,6/30/2020
Dong Thap,34,25,4.2,78,62.0,Rain,7/1/2020
Dong Thap,34,25,0.4,76,27.0,Rain,7/2/2020
Dong Thap,33,25,5.2,77,24.0,Drizzle,7/3/2020
Dong Thap,33,25,1.2,76,42.0,Rain,7/4/2020
Dong Thap,33,26,3.7,75,56.0,Rain,7/5/2020
Dong Thap,33,26,2.4,74,35.0,Rain,7/6/2020
Dong Thap,33,26,8.1,75,51.0,Drizzle,7/7/2020
Dong Thap,33,25,5.8,75,27.0,Drizzle,7/8/2020
Dong Thap,34,25,3.3,74,23.0,Rain,7/9/2020
Dong Thap,34,26,2.1,75,44.0,Rain,7/10/2020
Dong Thap,32,26,2.9,79,55.0,Rain,7/11/2020
Dong Thap,33,25,4.8,78,46.0,Rain,7/12/2020
Dong Thap,31,25,3.8,80,66.0,Rain,7/13/2020
Dong Thap,32,25,5.9,80,59.0,Drizzle,7/14/2020
Dong Thap,26,25,1.2,87,62.0,Rain,7/15/2020
Dong Thap,29,25,0.2,81,65.0,Rain,7/16/2020
Dong Thap,27,25,4.8,88,75.0,Rain,7/17/2020
Dong Thap,32,24,13.1,83,71.0,Drizzle,7/18/2020
Dong Thap,25,24,32.0,95,89.0,Drizzle,7/19/2020
Dong Thap,30,24,10.8,86,63.0,Drizzle,7/20/2020
Dong Thap,30,24,3.4,86,69.0,Rain,7/21/2020
Dong Thap,31,24,4.6,81,43.0,Rain,7/22/2020
Dong Thap,31,25,4.4,80,42.0,Rain,7/23/2020
Dong Thap,32,25,11.9,80,35.0,Drizzle,7/24/2020
Dong Thap,26,24,16.2,90,71.0,Drizzle,7/25/2020
Dong Thap,30,24,4.2,87,50.0,Rain,7/26/2020
Dong Thap,30,25,3.3,85,48.0,Rain,7/27/2020
Dong Thap,32,25,1.3,80,36.0,Rain,7/28/2020
Dong Thap,32,25,4.3,79,19.0,Rain,7/29/2020
Dong Thap,31,26,5.9,83,33.0,Drizzle,7/30/2020
Dong Thap,32,26,4.3,80,23.0,Rain,7/31/2020
Dong Thap,33,26,4.2,78,21.0,Rain,8/1/2020
Dong Thap,33,26,7.8,78,29.0,Drizzle,8/2/2020
Dong Thap,32,26,11.6,81,29.0,Drizzle,8/3/2020
Dong Thap,31,25,12.6,82,47.0,Drizzle,8/4/2020
Dong Thap,31,26,8.6,84,73.0,Drizzle,8/5/2020
Dong Thap,33,26,7.6,82,35.0,Drizzle,8/6/2020
Dong Thap,34,26,0.5,78,34.0,Rain,8/7/2020
Dong Thap,34,26,16.9,79,26.0,Drizzle,8/8/2020
Dong Thap,33,26,12.2,80,26.0,Drizzle,8/9/2020
Dong Thap,34,26,4.6,78,33.0,Rain,8/10/2020
Dong Thap,34,26,8.8,78,24.0,Drizzle,8/11/2020
Dong Thap,35,26,2.4,76,37.0,Rain,8/12/2020
Dong Thap,34,26,16.7,79,30.0,Drizzle,8/13/2020
Dong Thap,33,26,14.8,80,36.0,Drizzle,8/14/2020
Dong Thap,31,26,13.4,84,43.0,Drizzle,8/15/2020
Dong Thap,30,25,13.7,85,69.0,Drizzle,8/16/2020
Dong Thap,29,25,11.6,86,64.0,Drizzle,8/17/2020
Dong Thap,28,25,11.7,87,81.0,Drizzle,8/18/2020
Dong Thap,30,24,8.2,83,54.0,Drizzle,8/19/2020
Dong Thap,30,25,15.3,85,44.0,Drizzle,8/20/2020
Dong Thap,33,25,2.6,78,45.0,Rain,8/21/2020
Dong Thap,29,26,20.7,85,71.0,Drizzle,8/22/2020
Dong Thap,29,25,36.3,88,73.0,Drizzle,8/23/2020
Dong Thap,31,25,5.0,83,54.0,Rain,8/24/2020
Dong Thap,31,25,11.8,83,43.0,Drizzle,8/25/2020
Dong Thap,27,25,8.4,90,71.0,Drizzle,8/26/2020
Dong Thap,28,24,9.1,91,68.0,Drizzle,8/27/2020
Dong Thap,31,24,15.6,84,35.0,Drizzle,8/28/2020
Dong Thap,31,25,9.4,82,25.0,Drizzle,8/29/2020
Dong Thap,34,25,10.9,79,26.0,Drizzle,8/30/2020
Dong Thap,34,25,8.8,79,48.0,Drizzle,8/31/2020
Dong Thap,34,26,1.1,77,40.0,Rain,9/1/2020
Dong Thap,34,26,4.3,76,48.0,Rain,9/2/2020
Dong Thap,35,26,0.7,77,27.0,Rain,9/3/2020
Dong Thap,33,26,8.0,80,26.0,Drizzle,9/4/2020
Dong Thap,33,26,1.2,78,37.0,Rain,9/5/2020
Dong Thap,33,26,5.6,78,23.0,Drizzle,9/6/2020
Dong Thap,34,26,2.7,76,36.0,Rain,9/7/2020
Dong Thap,34,27,0.0,74,26.0,Sunny,9/8/2020
Dong Thap,34,27,0.1,73,42.0,Rain,9/9/2020
Dong Thap,35,27,0.6,70,22.0,Rain,9/10/2020
Dong Thap,34,26,7.1,75,28.0,Drizzle,9/11/2020
Dong Thap,34,26,0.0,72,28.0,Sunny,9/12/2020
Dong Thap,33,27,6.8,76,24.0,Drizzle,9/13/2020
Dong Thap,33,26,8.5,79,40.0,Drizzle,9/14/2020
Dong Thap,31,26,11.3,83,37.0,Drizzle,9/15/2020
Dong Thap,30,25,15.1,83,38.0,Drizzle,9/16/2020
Dong Thap,34,26,4.5,77,28.0,Rain,9/17/2020
Dong Thap,34,26,2.0,74,32.0,Rain,9/18/2020
Dong Thap,30,26,9.1,81,47.0,Drizzle,9/19/2020
Dong Thap,33,26,17.0,79,35.0,Drizzle,9/20/2020
Dong Thap,30,26,13.0,84,74.0,Drizzle,9/21/2020
Dong Thap,28,25,15.7,88,70.0,Drizzle,9/22/2020
Dong Thap,30,25,10.0,86,50.0,Drizzle,9/23/2020
Dong Thap,28,25,9.4,89,61.0,Drizzle,9/24/2020
Dong Thap,31,24,6.1,84,57.0,Drizzle,9/25/2020
Dong Thap,32,26,16.7,81,56.0,Drizzle,9/26/2020
Dong Thap,33,26,12.3,81,53.0,Drizzle,9/27/2020
Dong Thap,32,26,6.5,79,46.0,Drizzle,9/28/2020
Dong Thap,32,26,17.4,80,40.0,Drizzle,9/29/2020
Dong Thap,33,26,16.6,80,43.0,Drizzle,9/30/2020
Dong Thap,33,26,18.3,82,56.0,Drizzle,10/1/2020
Dong Thap,28,25,13.6,88,80.0,Drizzle,10/2/2020
Dong Thap,26,24,3.3,93,73.0,Rain,10/3/2020
Dong Thap,32,24,14.5,83,38.0,Drizzle,10/4/2020
Dong Thap,33,25,2.0,78,32.0,Rain,10/5/2020
Dong Thap,27,26,0.1,87,26.0,Rain,10/6/2020
Dong Thap,33,25,9.6,79,36.0,Drizzle,10/7/2020
Dong Thap,32,26,20.0,80,27.0,Drizzle,10/8/2020
Dong Thap,34,26,0.1,75,41.0,Rain,10/9/2020
Dong Thap,34,26,3.1,78,44.0,Rain,10/10/2020
Dong Thap,33,26,5.2,80,27.0,Drizzle,10/11/2020
Dong Thap,33,26,12.2,78,30.0,Drizzle,10/12/2020
Dong Thap,31,26,23.2,82,45.0,Drizzle,10/13/2020
Dong Thap,30,25,12.6,86,59.0,Drizzle,10/14/2020
Dong Thap,28,25,6.7,87,71.0,Drizzle,10/15/2020
Dong Thap,32,25,6.8,80,38.0,Drizzle,10/16/2020
Dong Thap,32,26,9.0,81,55.0,Drizzle,10/17/2020
Dong Thap,26,24,12.1,81,67.0,Drizzle,10/18/2020
