province,temp_max,temp_min,precipitation,humidity,cloud,weather_type,date
Can Tho,33,26,0.1,58,54,Rain,4/8/2021
Can Tho,36,25,0.0,54,14,Sunny,4/9/2021
Can Tho,35,26,0.0,61,29,Sunny,4/10/2021
Can Tho,36,26,0.0,65,29,Sunny,4/11/2021
Can Tho,38,27,0.0,60,41,Sunny,4/12/2021
Can Tho,38,27,0.0,61,30,Sunny,4/13/2021
Can Tho,36,27,0.0,65,47,Sunny,4/14/2021
Can Tho,34,27,0.0,66,44,Sunny,4/15/2021
Can Tho,36,27,0.2,62,35,Rain,4/16/2021
Can Tho,36,27,0.9,59,37,Rain,4/17/2021
Can Tho,34,27,0.5,61,49,Rain,4/18/2021
Can Tho,35,27,0.1,60,58,Rain,4/19/2021
Can Tho,35,26,0.0,60,44,Sunny,4/20/2021
Can Tho,35,26,0.1,64,42,Rain,4/21/2021
Can Tho,38,26,0.0,61,29,Sunny,4/22/2021
Can Tho,36,27,1.2,61,36,Rain,4/23/2021
Can Tho,37,28,0.0,58,31,Sunny,4/24/2021
Can Tho,37,28,0.3,57,22,Rain,4/25/2021
Can Tho,34,28,0.0,62,26,Sunny,4/26/2021
Can Tho,37,27,0.0,61,23,Sunny,4/27/2021
Can Tho,36,28,0.3,63,27,Rain,4/28/2021
Can Tho,34,27,9.2,69,41,Drizzle,4/29/2021
Can Tho,34,27,5.5,67,32,Drizzle,4/30/2021
Can Tho,35,27,0.6,63,33,Rain,5/1/2021
Can Tho,37,28,0.6,62,32,Rain,5/2/2021
Can Tho,35,28,2.0,61,53,Rain,5/3/2021
Can Tho,34,28,0.9,63,32,Rain,5/4/2021
Can Tho,32,27,1.2,69,54,Rain,5/5/2021
Can Tho,34,27,4.3,67,61,Rain,5/6/2021
Can Tho,36,27,0.1,63,52,Rain,5/7/2021
Can Tho,36,28,6.6,67,35,Drizzle,5/8/2021
Can Tho,34,28,12.2,71,40,Drizzle,5/9/2021
Can Tho,34,27,4.2,71,39,Rain,5/10/2021
Can Tho,35,27,0.4,65,25,Rain,5/11/2021
Can Tho,34,27,0.3,64,25,Rain,5/12/2021
Can Tho,35,27,2.4,67,33,Rain,5/13/2021
Can Tho,35,27,0.5,65,25,Rain,5/14/2021
Can Tho,35,28,3.7,66,37,Rain,5/15/2021
Can Tho,34,28,5.0,68,33,Rain,5/16/2021
Can Tho,34,27,0.1,67,33,Rain,5/17/2021
Can Tho,35,28,3.3,66,33,Rain,5/18/2021
Can Tho,35,28,3.1,68,55,Rain,5/19/2021
Can Tho,34,28,12.6,72,45,Drizzle,5/20/2021
Can Tho,34,27,0.4,67,67,Rain,5/21/2021
Can Tho,34,27,12.1,70,55,Drizzle,5/22/2021
Can Tho,34,26,4.6,69,71,Rain,5/23/2021
Can Tho,32,27,14.2,78,64,Drizzle,5/24/2021
Can Tho,36,26,0.0,67,39,Sunny,5/25/2021
Can Tho,34,28,2.3,67,49,Rain,5/26/2021
Can Tho,34,28,4.9,68,54,Rain,5/27/2021
Can Tho,35,27,3.1,69,36,Rain,5/28/2021
Can Tho,33,27,5.8,76,49,Drizzle,5/29/2021
Can Tho,35,27,1.6,71,46,Rain,5/30/2021
Can Tho,35,27,1.2,71,39,Rain,5/31/2021
Can Tho,34,27,8.5,73,41,Drizzle,6/1/2021
Can Tho,29,25,12.0,86,83,Drizzle,6/2/2021
Can Tho,32,25,2.2,78,68,Rain,6/3/2021
Can Tho,30,25,8.5,80,44,Drizzle,6/4/2021
Can Tho,32,26,2.3,77,41,Rain,6/5/2021
Can Tho,33,26,1.9,76,32,Rain,6/6/2021
Can Tho,33,27,6.2,76,30,Drizzle,6/7/2021
Can Tho,32,26,3.0,79,47,Rain,6/8/2021
Can Tho,31,25,6.6,84,91,Drizzle,6/9/2021
Can Tho,29,25,3.2,88,74,Rain,6/10/2021
Can Tho,32,25,8.1,81,58,Drizzle,6/11/2021
Can Tho,34,25,0.0,75,52,Sunny,6/12/2021
Can Tho,33,26,0.3,74,60,Rain,6/13/2021
Can Tho,30,26,0.8,83,77,Rain,6/14/2021
Can Tho,32,26,4.5,77,35,Rain,6/15/2021
Can Tho,30,26,8.8,82,56,Drizzle,6/16/2021
Can Tho,29,25,11.9,86,64,Drizzle,6/17/2021
Can Tho,27,25,30.3,91,72,Drizzle,6/18/2021
Can Tho,29,25,16.3,88,66,Drizzle,6/19/2021
Can Tho,31,25,6.8,84,38,Drizzle,6/20/2021
Can Tho,33,25,3.6,80,17,Rain,6/21/2021
Can Tho,33,25,4.4,79,18,Rain,6/22/2021
Can Tho,33,26,5.3,80,23,Drizzle,6/23/2021
Can Tho,33,26,7.3,80,49,Drizzle,6/24/2021
Can Tho,33,26,3.4,79,37,Rain,6/25/2021
Can Tho,32,26,13.0,81,31,Drizzle,6/26/2021
Can Tho,33,26,7.2,77,42,Drizzle,6/27/2021
Can Tho,33,25,0.1,75,36,Rain,6/28/2021
Can Tho,33,25,1.4,77,24,Rain,6/29/2021
Can Tho,33,25,0.3,76,16,Rain,6/30/2021
Can Tho,33,26,4.5,77,15,Rain,7/1/2021
Can Tho,32,26,6.9,78,27,Drizzle,7/2/2021
Can Tho,32,25,5.9,78,36,Drizzle,7/3/2021
Can Tho,32,25,2.7,76,31,Rain,7/4/2021
Can Tho,32,25,1.3,75,21,Rain,7/5/2021
Can Tho,31,25,14.3,79,31,Drizzle,7/6/2021
Can Tho,30,25,1.5,81,68,Rain,7/7/2021
Can Tho,32,25,15.7,80,63,Drizzle,7/8/2021
Can Tho,31,26,10.6,81,31,Drizzle,7/9/2021
Can Tho,30,25,20.6,84,49,Drizzle,7/10/2021
Can Tho,28,25,26.1,90,62,Drizzle,7/11/2021
Can Tho,26,24,10.8,91,68,Drizzle,7/12/2021
Can Tho,29,25,6.7,87,60,Drizzle,7/13/2021
Can Tho,29,25,8.2,88,66,Drizzle,7/14/2021
Can Tho,27,25,3.3,90,82,Rain,7/15/2021
Can Tho,30,25,3.5,85,69,Rain,7/16/2021
Can Tho,28,25,10.6,90,71,Drizzle,7/17/2021
Can Tho,27,25,17.9,91,73,Drizzle,7/18/2021
Can Tho,31,24,3.6,84,41,Rain,7/19/2021
Can Tho,30,25,8.8,86,46,Drizzle,7/20/2021
Can Tho,31,25,1.9,83,35,Rain,7/21/2021
Can Tho,31,26,0.3,80,38,Rain,7/22/2021
Can Tho,32,26,1.1,79,33,Rain,7/23/2021
Can Tho,32,26,1.0,80,34,Rain,7/24/2021
Can Tho,31,25,2.0,79,29,Rain,7/25/2021
Can Tho,33,26,0.3,77,27,Rain,7/26/2021
Can Tho,33,26,2.5,78,24,Rain,7/27/2021
Can Tho,32,26,2.0,78,35,Rain,7/28/2021
Can Tho,33,26,0.1,76,47,Rain,7/29/2021
Can Tho,32,26,0.9,78,43,Rain,7/30/2021
Can Tho,33,26,0.2,72,30,Rain,7/31/2021
Can Tho,33,26,0.6,72,20,Rain,8/1/2021
Can Tho,31,26,9.0,76,36,Drizzle,8/2/2021
Can Tho,32,26,0.1,73,50,Rain,8/3/2021
Can Tho,32,26,0.3,73,55,Rain,8/4/2021
Can Tho,32,26,4.7,78,51,Rain,8/5/2021
Can Tho,31,25,8.1,80,74,Drizzle,8/6/2021
Can Tho,31,25,10.0,81,57,Drizzle,8/7/2021
Can Tho,27,25,30.4,89,88,Drizzle,8/8/2021
Can Tho,27,24,16.4,90,71,Drizzle,8/9/2021
Can Tho,30,24,6.9,85,45,Drizzle,8/10/2021
Can Tho,32,25,0.5,79,28,Rain,8/11/2021
Can Tho,32,25,1.7,75,34,Rain,8/12/2021
Can Tho,32,25,5.0,79,60,Rain,8/13/2021
Can Tho,30,25,6.2,83,58,Drizzle,8/14/2021
Can Tho,32,25,2.9,79,40,Rain,8/15/2021
Can Tho,32,25,0.8,76,32,Rain,8/16/2021
Can Tho,31,26,5.1,78,37,Drizzle,8/17/2021
Can Tho,31,26,27.4,84,46,Drizzle,8/18/2021
Can Tho,29,25,5.0,86,67,Rain,8/19/2021
Can Tho,32,25,3.9,80,33,Rain,8/20/2021
Can Tho,31,25,5.5,82,41,Drizzle,8/21/2021
Can Tho,33,25,5.1,80,26,Drizzle,8/22/2021
Can Tho,32,25,5.7,80,30,Drizzle,8/23/2021
Can Tho,32,26,3.9,80,23,Rain,8/24/2021
Can Tho,33,25,0.5,76,25,Rain,8/25/2021
Can Tho,32,26,0.1,76,44,Rain,8/26/2021
Can Tho,31,25,4.1,78,34,Rain,8/27/2021
Can Tho,33,26,0.8,76,24,Rain,8/28/2021
Can Tho,34,25,0.2,73,17,Rain,8/29/2021
Can Tho,34,26,0.0,70,14,Sunny,8/30/2021
Can Tho,33,26,2.2,72,23,Rain,8/31/2021
Can Tho,32,26,7.6,74,26,Drizzle,9/1/2021
Can Tho,33,26,17.7,76,29,Drizzle,9/2/2021
Can Tho,30,26,11.4,83,66,Drizzle,9/3/2021
Can Tho,31,25,0.5,81,70,Rain,9/4/2021
Can Tho,32,25,2.0,75,42,Rain,9/5/2021
Can Tho,32,25,13.4,76,32,Drizzle,9/6/2021
Can Tho,32,26,13.0,79,47,Drizzle,9/7/2021
Can Tho,30,25,22.1,84,56,Drizzle,9/8/2021
Can Tho,31,25,16.7,84,51,Drizzle,9/9/2021
Can Tho,32,25,7.3,80,22,Drizzle,9/10/2021
Can Tho,33,26,13.8,79,29,Drizzle,9/11/2021
Can Tho,32,26,20.4,80,45,Drizzle,9/12/2021
Can Tho,31,25,8.6,81,41,Drizzle,9/13/2021
Can Tho,31,25,5.8,81,61,Drizzle,9/14/2021
Can Tho,31,25,8.8,80,53,Drizzle,9/15/2021
Can Tho,29,25,12.2,86,64,Drizzle,9/16/2021
Can Tho,28,25,5.2,87,77,Drizzle,9/17/2021
Can Tho,29,25,15.5,88,62,Drizzle,9/18/2021
Can Tho,32,25,1.3,79,40,Rain,9/19/2021
Can Tho,32,26,11.6,79,31,Drizzle,9/20/2021
Can Tho,32,26,10.4,78,26,Drizzle,9/21/2021
Can Tho,31,26,18.3,81,26,Drizzle,9/22/2021
Can Tho,32,25,0.7,77,36,Rain,9/23/2021
Can Tho,33,26,0.1,73,72,Rain,9/24/2021
Can Tho,33,26,1.5,75,33,Rain,9/25/2021
Can Tho,34,25,5.3,75,32,Drizzle,9/26/2021
Can Tho,32,26,5.7,77,22,Drizzle,9/27/2021
Can Tho,32,26,3.4,79,24,Rain,9/28/2021
Can Tho,33,26,19.2,80,29,Drizzle,9/29/2021
Can Tho,31,26,0.5,80,27,Rain,9/30/2021
Can Tho,34,26,5.4,77,28,Drizzle,10/1/2021
Can Tho,30,26,14.3,82,64,Drizzle,10/2/2021
Can Tho,33,25,4.0,79,58,Rain,10/3/2021
Can Tho,32,26,22.5,82,64,Drizzle,10/4/2021
Can Tho,26,25,13.9,93,86,Drizzle,10/5/2021
Can Tho,31,25,22.3,83,52,Drizzle,10/6/2021
Can Tho,31,25,10.7,81,36,Drizzle,10/7/2021
Can Tho,33,25,0.3,76,19,Rain,10/8/2021
Can Tho,33,25,0.0,74,22,Sunny,10/9/2021
Can Tho,33,25,7.0,77,28,Drizzle,10/10/2021
Can Tho,34,26,0.1,72,26,Rain,10/11/2021
Can Tho,33,26,1.0,74,31,Rain,10/12/2021
Can Tho,33,26,6.4,75,41,Drizzle,10/13/2021
Can Tho,32,26,6.2,77,23,Drizzle,10/14/2021
Can Tho,31,26,0.6,77,29,Rain,10/15/2021
Can Tho,32,25,13.2,77,23,Drizzle,10/16/2021
Can Tho,34,25,1.1,73,37,Rain,10/17/2021
Can Tho,32,26,9.0,75,34,Drizzle,10/18/2021
Can Tho,29,24,10.9,83,62,Drizzle,10/19/2021
Can Tho,31,24,7.3,84,48,Drizzle,10/20/2021
Can Tho,32,26,13.1,80,29,Drizzle,10/21/2021
Can Tho,34,26,2.4,77,27,Rain,10/22/2021
Can Tho,32,27,17.1,77,34,Drizzle,10/23/2021
Can Tho,30,25,13.3,81,37,Drizzle,10/24/2021
Can Tho,31,25,8.5,84,30,Drizzle,10/25/2021
Can Tho,33,25,0.3,77,21,Rain,10/26/2021
Can Tho,33,26,0.8,76,28,Rain,10/27/2021
Can Tho,33,26,4.4,75,36,Rain,10/28/2021
Can Tho,32,26,10.9,78,37,Drizzle,10/29/2021
Can Tho,32,25,0.2,74,26,Rain,10/30/2021
Can Tho,32,24,0.0,66,8,Sunny,10/31/2021
Can Tho,33,24,0.0,67,28,Sunny,11/1/2021
Can Tho,32,25,5.5,71,30,Drizzle,11/2/2021
Can Tho,33,25,3.1,73,45,Rain,11/3/2021
Can Tho,32,25,12.8,78,32,Drizzle,11/4/2021
Can Tho,33,26,0.0,76,34,Sunny,11/5/2021
Can Tho,33,26,3.0,74,37,Rain,11/6/2021
Can Tho,30,25,7.8,82,75,Drizzle,11/7/2021
Can Tho,29,25,28.9,86,64,Drizzle,11/8/2021
Can Tho,32,25,2.3,80,26,Rain,11/9/2021
Can Tho,33,25,0.0,74,14,Sunny,11/10/2021
Can Tho,33,25,0.0,74,12,Sunny,11/11/2021
Can Tho,33,25,7.3,77,32,Drizzle,11/12/2021
Can Tho,33,25,1.3,77,37,Rain,11/13/2021
Can Tho,32,25,9.9,80,21,Drizzle,11/14/2021
Can Tho,33,25,0.0,76,20,Sunny,11/15/2021
Can Tho,32,25,19.1,80,26,Drizzle,11/16/2021
Can Tho,33,25,9.5,79,34,Drizzle,11/17/2021
Can Tho,31,25,2.2,80,39,Rain,11/18/2021
Can Tho,31,24,11.5,81,49,Drizzle,11/19/2021
Can Tho,32,24,0.8,81,22,Rain,11/20/2021
Can Tho,33,25,1.2,78,33,Rain,11/21/2021
Can Tho,33,24,0.0,76,29,Sunny,11/22/2021
Can Tho,32,25,0.0,72,19,Sunny,11/23/2021
Can Tho,29,25,1.0,72,38,Rain,11/24/2021
Can Tho,29,24,1.1,77,47,Rain,11/25/2021
Can Tho,29,24,0.2,79,74,Rain,11/26/2021
Can Tho,32,23,5.0,82,38,Rain,11/27/2021
Can Tho,32,24,0.0,80,34,Sunny,11/28/2021
Can Tho,32,24,1.2,77,14,Rain,11/29/2021
Can Tho,33,24,0.0,72,14,Sunny,11/30/2021
Can Tho,32,25,0.0,74,22,Sunny,12/1/2021
Can Tho,33,24,0.0,74,12,Sunny,12/2/2021
Can Tho,32,25,0.0,72,25,Sunny,12/3/2021
Can Tho,33,25,1.0,74,18,Rain,12/4/2021
Can Tho,34,24,0.0,69,9,Sunny,12/5/2021
Can Tho,33,25,0.0,73,27,Sunny,12/6/2021
Can Tho,33,25,2.7,74,40,Rain,12/7/2021
Can Tho,33,25,5.7,74,32,Drizzle,12/8/2021
Can Tho,32,25,3.5,75,20,Rain,12/9/2021
Can Tho,33,25,0.3,77,18,Rain,12/10/2021
Can Tho,33,25,0.0,75,26,Sunny,12/11/2021
Can Tho,33,25,0.0,70,12,Sunny,12/12/2021
Can Tho,33,24,0.0,70,35,Sunny,12/13/2021
Can Tho,33,24,0.0,68,15,Sunny,12/14/2021
Can Tho,31,25,4.0,76,36,Rain,12/15/2021
Can Tho,32,24,7.2,76,38,Drizzle,12/16/2021
Can Tho,32,24,0.5,76,47,Rain,12/17/2021
Can Tho,32,23,0.0,75,25,Sunny,12/18/2021
Can Tho,32,25,0.0,73,43,Sunny,12/19/2021
Can Tho,32,24,2.9,77,35,Rain,12/20/2021
Can Tho,32,24,0.5,79,35,Rain,12/21/2021
Can Tho,32,24,0.3,78,32,Rain,12/22/2021
Can Tho,31,24,13.2,82,45,Drizzle,12/23/2021
Can Tho,32,24,2.9,78,48,Rain,12/24/2021
Can Tho,32,24,3.3,77,51,Rain,12/25/2021
Can Tho,31,25,15.5,81,43,Drizzle,12/26/2021
Can Tho,29,25,15.6,86,67,Drizzle,12/27/2021
Can Tho,27,23,10.0,92,79,Drizzle,12/28/2021
Can Tho,31,24,8.8,83,51,Drizzle,12/29/2021
Can Tho,31,24,13.6,81,52,Drizzle,12/30/2021
Can Tho,31,22,0.0,73,24,Sunny,12/31/2021
Can Tho,28,22,0.6,69,47,Rain,1/1/2022
Can Tho,24,22,15.7,85,78,Drizzle,1/2/2022
Can Tho,27,22,6.2,89,73,Drizzle,1/3/2022
Can Tho,29,24,8.6,85,60,Drizzle,1/4/2022
Can Tho,30,24,0.2,84,38,Rain,1/5/2022
Can Tho,31,24,0.0,77,13,Sunny,1/6/2022
Can Tho,31,23,0.0,75,4,Sunny,1/7/2022
Can Tho,30,24,1.0,78,23,Rain,1/8/2022
Can Tho,32,23,0.0,76,15,Sunny,1/9/2022
Can Tho,31,23,0.2,76,18,Rain,1/10/2022
Can Tho,32,23,0.1,75,33,Rain,1/11/2022
Can Tho,33,24,6.3,73,33,Drizzle,1/12/2022
Can Tho,32,24,0.2,69,28,Rain,1/13/2022
Can Tho,32,23,0.0,70,19,Sunny,1/14/2022
Can Tho,32,23,0.1,72,30,Rain,1/15/2022
Can Tho,32,24,0.0,72,41,Sunny,1/16/2022
Can Tho,32,24,0.0,67,25,Sunny,1/17/2022
Can Tho,32,23,0.0,63,17,Sunny,1/18/2022
Can Tho,32,23,0.0,66,19,Sunny,1/19/2022
Can Tho,32,23,0.0,70,25,Sunny,1/20/2022
Can Tho,32,24,0.8,71,47,Rain,1/21/2022
Can Tho,32,23,0.1,72,29,Rain,1/22/2022
Can Tho,31,23,0.0,70,15,Sunny,1/23/2022
Can Tho,31,22,0.0,69,14,Sunny,1/24/2022
Can Tho,31,22,0.0,65,4,Sunny,1/25/2022
Can Tho,32,22,0.0,68,8,Sunny,1/26/2022
Can Tho,32,22,0.0,69,18,Sunny,1/27/2022
Can Tho,32,23,0.0,68,23,Sunny,1/28/2022
Can Tho,33,23,0.0,67,27,Sunny,1/29/2022
Can Tho,33,24,0.0,64,13,Sunny,1/30/2022
Can Tho,32,24,0.0,65,45,Sunny,1/31/2022
Can Tho,31,24,0.0,67,31,Sunny,2/1/2022
Can Tho,33,25,0.0,63,50,Sunny,2/2/2022
Can Tho,32,24,0.0,73,43,Sunny,2/3/2022
Can Tho,32,24,0.1,72,44,Rain,2/4/2022
Can Tho,32,23,0.3,73,53,Rain,2/5/2022
Can Tho,31,23,0.0,74,35,Sunny,2/6/2022
Can Tho,33,23,0.0,74,27,Sunny,2/7/2022
Can Tho,33,23,0.0,74,24,Sunny,2/8/2022
Can Tho,34,23,0.0,73,16,Sunny,2/9/2022
Can Tho,33,22,0.0,71,13,Sunny,2/10/2022
Can Tho,34,22,0.0,70,15,Sunny,2/11/2022
Can Tho,34,24,0.0,63,21,Sunny,2/12/2022
Can Tho,34,24,0.0,62,8,Sunny,2/13/2022
Can Tho,34,23,0.0,65,12,Sunny,2/14/2022
Can Tho,34,23,0.0,63,10,Sunny,2/15/2022
Can Tho,35,23,0.0,68,9,Sunny,2/16/2022
Can Tho,34,23,0.0,71,39,Sunny,2/17/2022
Can Tho,32,23,0.0,74,35,Sunny,2/18/2022
Can Tho,34,23,0.0,72,23,Sunny,2/19/2022
Can Tho,33,24,0.1,73,29,Rain,2/20/2022
Can Tho,33,24,0.0,73,38,Sunny,2/21/2022
Can Tho,31,24,0.1,74,53,Rain,2/22/2022
Can Tho,34,23,0.0,67,22,Sunny,2/23/2022
Can Tho,34,23,0.0,65,12,Sunny,2/24/2022
Can Tho,34,23,0.0,66,13,Sunny,2/25/2022
Can Tho,34,23,0.0,65,14,Sunny,2/26/2022
Can Tho,35,24,0.0,63,8,Sunny,2/27/2022
Can Tho,35,24,0.0,64,10,Sunny,2/28/2022
Can Tho,32,24,0.1,68,36,Rain,3/1/2022
Can Tho,32,23,0.0,67,24,Sunny,3/2/2022
Can Tho,35,22,0.0,62,4,Sunny,3/3/2022
Can Tho,35,23,0.0,61,4,Sunny,3/4/2022
Can Tho,35,23,0.0,62,1,Sunny,3/5/2022
Can Tho,36,23,0.0,63,11,Sunny,3/6/2022
Can Tho,36,26,0.0,59,7,Sunny,3/7/2022
Can Tho,36,25,0.0,61,9,Sunny,3/8/2022
Can Tho,36,24,0.0,64,22,Sunny,3/9/2022
Can Tho,36,25,0.0,61,21,Sunny,3/10/2022
Can Tho,38,27,0.0,55,4,Sunny,3/11/2022
Can Tho,37,26,0.0,58,18,Sunny,3/12/2022
Can Tho,38,26,0.0,57,17,Sunny,3/13/2022
Can Tho,36,26,0.1,60,36,Rain,3/14/2022
Can Tho,38,25,0.0,60,22,Sunny,3/15/2022
Can Tho,36,26,1.5,59,21,Rain,3/16/2022
Can Tho,35,27,0.4,58,26,Rain,3/17/2022
Can Tho,38,26,0.5,57,16,Rain,3/18/2022
Can Tho,36,26,0.3,59,23,Rain,3/19/2022
Can Tho,34,26,0.0,63,39,Sunny,3/20/2022
Can Tho,34,26,1.2,67,40,Rain,3/21/2022
Can Tho,36,27,1.0,64,35,Rain,3/22/2022
Can Tho,35,28,0.3,62,39,Rain,3/23/2022
Can Tho,36,27,0.1,63,31,Rain,3/24/2022
Can Tho,36,27,0.2,60,27,Rain,3/25/2022
Can Tho,37,27,0.0,57,24,Sunny,3/26/2022
Can Tho,36,27,0.0,57,29,Sunny,3/27/2022
Can Tho,35,26,0.0,64,29,Sunny,3/28/2022
Can Tho,35,26,0.1,62,35,Rain,3/29/2022
Can Tho,38,27,0.0,59,23,Sunny,3/30/2022
Can Tho,37,27,0.0,58,31,Sunny,3/31/2022
Can Tho,34,27,0.0,61,28,Sunny,4/1/2022
Can Tho,37,25,0.0,57,8,Sunny,4/2/2022
Can Tho,34,26,6.0,66,39,Drizzle,4/3/2022
Can Tho,32,26,8.8,71,39,Drizzle,4/4/2022
Can Tho,34,26,0.4,64,38,Rain,4/5/2022
Can Tho,35,26,0.0,60,21,Sunny,4/6/2022
Can Tho,34,27,0.1,65,37,Rain,4/7/2022
Can Tho,37,27,0.0,58,13,Sunny,4/8/2022
Can Tho,38,27,0.0,55,8,Sunny,4/9/2022
Can Tho,38,28,0.0,57,16,Sunny,4/10/2022
Can Tho,36,28,2.5,62,39,Rain,4/11/2022
Can Tho,35,28,2.6,64,50,Rain,4/12/2022
Can Tho,37,28,0.0,58,23,Sunny,4/13/2022
Can Tho,38,29,0.0,53,10,Sunny,4/14/2022
Can Tho,39,29,0.0,51,12,Sunny,4/15/2022
Can Tho,35,29,3.1,59,29,Rain,4/16/2022
Can Tho,35,28,0.2,63,52,Rain,4/17/2022
Can Tho,35,28,0.5,64,61,Rain,4/18/2022
Can Tho,39,28,0.2,58,36,Rain,4/19/2022
Can Tho,35,29,6.9,63,64,Drizzle,4/20/2022
Can Tho,38,28,0.0,59,19,Sunny,4/21/2022
Can Tho,37,28,0.0,58,20,Sunny,4/22/2022
Can Tho,38,28,0.0,58,21,Sunny,4/23/2022
Can Tho,38,29,0.1,59,20,Rain,4/24/2022
Can Tho,35,28,0.0,62,42,Sunny,4/25/2022
Can Tho,38,28,0.1,57,32,Rain,4/26/2022
Can Tho,35,28,0.8,63,32,Rain,4/27/2022
Can Tho,36,29,12.9,65,40,Drizzle,4/28/2022
Can Tho,38,28,0.0,60,25,Sunny,4/29/2022
Can Tho,36,27,0.2,62,50,Rain,4/30/2022
Can Tho,36,28,1.5,62,29,Rain,5/1/2022
Can Tho,37,29,0.3,62,35,Rain,5/2/2022
Can Tho,35,29,1.1,63,47,Rain,5/3/2022
Can Tho,35,29,8.1,67,33,Drizzle,5/4/2022
Can Tho,35,28,1.5,68,33,Rain,5/5/2022
Can Tho,37,29,0.0,63,21,Sunny,5/6/2022
Can Tho,36,29,0.1,63,37,Rain,5/7/2022
Can Tho,35,28,6.1,63,30,Drizzle,5/8/2022
Can Tho,35,29,6.5,65,34,Drizzle,5/9/2022
Can Tho,30,27,17.1,78,67,Drizzle,5/10/2022
Can Tho,34,26,5.8,73,40,Drizzle,5/11/2022
Can Tho,34,28,8.9,72,34,Drizzle,5/12/2022
Can Tho,35,27,8.6,71,30,Drizzle,5/13/2022
Can Tho,35,27,3.7,72,35,Rain,5/14/2022
Can Tho,34,27,17.0,74,22,Drizzle,5/15/2022
Can Tho,34,28,3.8,72,34,Rain,5/16/2022
Can Tho,35,27,0.0,68,27,Sunny,5/17/2022
Can Tho,36,28,0.2,67,36,Rain,5/18/2022
Can Tho,34,28,0.3,69,45,Rain,5/19/2022
Can Tho,35,28,11.3,70,30,Drizzle,5/20/2022
Can Tho,35,28,0.0,68,29,Sunny,5/21/2022
Can Tho,34,28,8.2,71,27,Drizzle,5/22/2022
Can Tho,35,27,4.1,71,38,Rain,5/23/2022
Can Tho,35,27,5.3,69,27,Drizzle,5/24/2022
Can Tho,35,27,0.1,68,21,Rain,5/25/2022
Can Tho,33,28,13.0,74,38,Drizzle,5/26/2022
Can Tho,35,27,5.3,72,50,Drizzle,5/27/2022
Can Tho,33,27,17.5,78,36,Drizzle,5/28/2022
Can Tho,34,27,10.5,75,59,Drizzle,5/29/2022
Can Tho,37,27,4.7,74,39,Rain,5/30/2022
Can Tho,35,27,0.0,71,20,Sunny,5/31/2022
Can Tho,35,28,7.3,73,26,Drizzle,6/1/2022
Can Tho,35,27,10.0,73,35,Drizzle,6/2/2022
Can Tho,34,28,3.9,74,45,Rain,6/3/2022
Can Tho,35,27,1.5,75,49,Rain,6/4/2022
Can Tho,32,27,9.5,80,48,Drizzle,6/5/2022
Can Tho,32,27,10.1,78,51,Drizzle,6/6/2022
Can Tho,32,26,9.8,78,46,Drizzle,6/7/2022
Can Tho,32,26,17.3,80,24,Drizzle,6/8/2022
Can Tho,32,26,5.7,80,32,Drizzle,6/9/2022
Can Tho,34,26,10.4,80,48,Drizzle,6/10/2022
Can Tho,32,26,7.5,80,47,Drizzle,6/11/2022
Can Tho,34,27,6.1,76,31,Drizzle,6/12/2022
Can Tho,34,27,4.3,78,30,Rain,6/13/2022
Can Tho,34,26,2.9,77,44,Rain,6/14/2022
Can Tho,34,26,2.1,79,40,Rain,6/15/2022
Can Tho,33,26,2.1,81,36,Rain,6/16/2022
Can Tho,29,25,7.2,88,69,Drizzle,6/17/2022
Can Tho,30,25,9.4,88,63,Drizzle,6/18/2022
Can Tho,32,25,2.9,80,34,Rain,6/19/2022
Can Tho,33,26,5.8,79,25,Drizzle,6/20/2022
Can Tho,32,26,13.3,83,26,Drizzle,6/21/2022
Can Tho,31,26,6.4,85,47,Drizzle,6/22/2022
Can Tho,31,25,3.2,84,44,Rain,6/23/2022
Can Tho,32,25,4.3,81,61,Rain,6/24/2022
Can Tho,33,26,10.2,82,52,Drizzle,6/25/2022
Can Tho,32,25,21.6,86,50,Drizzle,6/26/2022
Can Tho,26,23,12.3,91,66,Drizzle,6/27/2022
Can Tho,29,25,1.5,87,44,Rain,6/28/2022
Can Tho,32,25,2.2,82,26,Rain,6/29/2022
Can Tho,32,25,0.1,81,27,Rain,6/30/2022
Can Tho,30,25,3.8,83,45,Rain,7/1/2022
Can Tho,30,26,5.3,83,44,Drizzle,7/2/2022
Can Tho,28,25,8.6,88,44,Drizzle,7/3/2022
Can Tho,31,25,5.6,85,41,Drizzle,7/4/2022
Can Tho,31,25,3.2,83,38,Rain,7/5/2022
Can Tho,32,25,3.9,80,22,Rain,7/6/2022
Can Tho,32,24,1.2,80,20,Rain,7/7/2022
Can Tho,33,26,3.5,78,28,Rain,7/8/2022
Can Tho,33,25,1.3,79,27,Rain,7/9/2022
Can Tho,33,25,0.1,79,12,Rain,7/10/2022
Can Tho,33,25,4.2,79,13,Rain,7/11/2022
Can Tho,33,25,0.2,78,14,Rain,7/12/2022
Can Tho,33,25,0.8,79,28,Rain,7/13/2022
Can Tho,32,25,0.5,77,20,Rain,7/14/2022
Can Tho,32,25,1.1,77,32,Rain,7/15/2022
Can Tho,32,26,19.7,82,50,Drizzle,7/16/2022
Can Tho,29,25,2.0,84,66,Rain,7/17/2022
Can Tho,31,25,2.9,82,47,Rain,7/18/2022
